LAT,LON,PLOT,INVYR,STATECD,UNITCD,COUNTYCD
46.062835,-121.721427,"94469","2019","53","7","59"
46.26792,-122.004493,"83509","2016","53","7","59"
46.073529,-121.796188,"85560","2016","53","7","59"
46.017841,-121.655462,"70097","2018","53","7","59"
46.042496,-121.654864,"56318","2018","53","7","59"
46.145049,-121.969756,"54799","2017","53","7","59"
46.092743,-121.902415,"54718","2018","53","7","59"
46.032277,-120.117372,"64379","2004","53","8","39"
46.17064,-119.829884,"73674","2003","53","9","5"
45.978776,-120.413961,"67257","2005","53","8","39"
45.994867,-120.384995,"87190","2007","53","8","39"
45.989253,-120.646194,"77927","2008","53","8","39"
46.03896,-120.660884,"60675","2004","53","8","39"
46.11939,-120.06807,"95784","2011","53","8","77"
46.032277,-120.117372,"64379","2014","53","8","39"
45.986902,-120.586564,"80710","2010","53","8","39"
45.978776,-120.413961,"67257","2015","53","8","39"
46.17064,-119.829884,"73674","2013","53","9","5"
46.03896,-120.660884,"60675","2014","53","8","39"
46.11939,-120.06807,"95784","2021","53","8","77"
45.989253,-120.646194,"77927","2018","53","8","39"
45.994867,-120.384995,"87190","2017","53","8","39"
45.999855,-120.571732,"35","2001","53","8","39"
46.012901,-120.642014,"121","2001","53","8","39"
45.986902,-120.586564,"80710","2020","53","8","39"
46.031446,-121.568377,"65835","2007","53","8","39"
46.031446,-121.568377,"65835","2017","53","8","39"
45.730387,-121.554535,"98824","2011","53","7","59"
45.730387,-121.554535,"98824","2021","53","7","59"
45.782842,-121.495792,"74016","2002","53","8","39"
45.782842,-121.495792,"74016","2012","53","8","39"
47.319951,-119.043356,"90856","2005","53","9","25"
47.324052,-118.964146,"64295","2007","53","9","43"
47.283794,-119.069349,"53747","2004","53","9","25"
47.283794,-119.069349,"53747","2014","53","9","25"
47.319951,-119.043356,"90856","2015","53","9","25"
47.324052,-118.964146,"64295","2017","53","9","43"
47.410879,-118.917292,"66983","2004","53","9","43"
47.416387,-118.775474,"70215","2008","53","9","43"
47.376555,-118.796563,"67057","2007","53","9","43"
47.419213,-118.844031,"80755","2006","53","9","43"
47.378228,-118.733092,"98033","2009","53","9","43"
47.410879,-118.917292,"66983","2014","53","9","43"
47.378228,-118.733092,"98033","2019","53","9","43"
47.376555,-118.796563,"67057","2017","53","9","43"
47.416387,-118.775474,"70215","2018","53","9","43"
47.419213,-118.844031,"80755","2016","53","9","43"
47.409642,-118.991514,"64477","2002","53","9","25"
47.409642,-118.991514,"64477","2012","53","9","25"
47.48609,-118.995171,"80246","2007","53","9","25"
47.48609,-118.995171,"80246","2017","53","9","25"
47.502337,-118.714871,"95967","2005","53","9","43"
47.502337,-118.714871,"95967","2015","53","9","43"
47.547263,-118.613072,"88590","2003","53","9","43"
47.547263,-118.613072,"88590","2013","53","9","43"
47.590774,-118.580387,"59817","2004","53","9","43"
47.554762,-118.554318,"98499","2005","53","9","43"
47.554762,-118.554318,"98499","2015","53","9","43"
47.590774,-118.580387,"59817","2014","53","9","43"
47.545615,-118.690548,"87073","2011","53","9","43"
47.545615,-118.690548,"87073","2021","53","9","43"
47.348645,-117.790708,"56806","2010","53","9","63"
47.348645,-117.790708,"56806","2020","53","9","63"
47.365166,-117.736877,"112","2001","53","9","63"
47.287078,-118.199599,"97210","2004","53","9","43"
47.287078,-118.199599,"97210","2014","53","9","43"
47.406196,-123.332341,"98418","2002","53","6","45"
47.35212,-123.578348,"90123","2002","53","6","27"
47.325616,-123.316656,"86416","2005","53","6","45"
47.481381,-123.577318,"98147","2002","53","6","27"
47.448326,-123.320915,"51138","2002","53","6","45"
47.280056,-123.669022,"77502","2004","53","6","27"
47.455832,-123.361019,"78716","2004","53","6","45"
47.401124,-123.546777,"63450","2005","53","6","27"
47.480654,-123.38962,"55827","2003","53","6","45"
47.379638,-123.62455,"53481","2002","53","6","27"
47.454302,-123.436229,"64851","2002","53","6","45"
47.47817,-123.329278,"71534","2005","53","6","45"
47.350798,-123.69967,"90424","2003","53","6","27"
47.447002,-123.507428,"94405","2004","53","6","27"
47.422289,-123.639028,"87406","2002","53","6","27"
47.456547,-123.548923,"71032","2002","53","6","27"
47.528855,-123.529233,"73179","2005","53","6","31"
47.374494,-123.466871,"58964","2006","53","6","45"
47.503169,-123.53947,"98729","2005","53","6","27"
47.400096,-123.651149,"84179","2005","53","6","27"
47.277626,-123.382652,"79706","2002","53","6","45"
47.355631,-123.363371,"77708","2003","53","6","45"
47.482171,-123.507104,"76214","2003","53","6","27"
47.50108,-123.464163,"84454","2004","53","6","45"
47.356383,-123.468618,"97550","2005","53","6","45"
47.35581,-123.390663,"82228","2005","53","6","45"
47.401202,-123.47167,"56577","2003","53","6","45"
47.553667,-123.636466,"80746","2002","53","6","31"
47.377245,-123.583828,"76707","2005","53","6","27"
47.573669,-123.440837,"99688","2008","53","6","45"
47.314512,-123.651568,"93400","2005","53","6","27"
47.358223,-123.326215,"92237","2006","53","6","45"
47.408711,-123.440125,"85482","2006","53","6","45"
47.501203,-123.514086,"64670","2006","53","6","27"
47.428054,-123.506382,"86935","2008","53","6","27"
47.434846,-123.544282,"81349","2008","53","6","27"
47.427376,-123.615688,"88656","2006","53","6","27"
47.281709,-123.601248,"89350","2006","53","6","27"
47.424833,-123.368349,"88775","2008","53","6","45"
47.380256,-123.394072,"70897","2007","53","6","45"
47.425092,-123.392007,"94337","2008","53","6","45"
47.276803,-123.516678,"66097","2008","53","6","27"
47.289458,-123.33686,"69009","2004","53","6","45"
47.383896,-123.542843,"98661","2007","53","6","27"
47.351251,-123.542799,"81599","2007","53","6","27"
47.385265,-123.355123,"65271","2006","53","6","45"
47.35107,-123.439206,"62024","2006","53","6","45"
47.456016,-123.477404,"67321","2006","53","6","45"
47.28197,-123.450175,"78022","2003","53","6","45"
47.323635,-123.398097,"81030","2003","53","6","45"
47.282368,-123.149414,"82174","2004","53","6","45"
47.478118,-123.432845,"53757","2007","53","6","45"
47.455085,-123.404482,"58982","2007","53","6","45"
47.431613,-123.576647,"96558","2007","53","6","27"
47.481602,-123.610056,"65806","2007","53","6","27"
47.306017,-123.57783,"83732","2007","53","6","27"
47.452086,-123.615485,"86862","2008","53","6","27"
47.379688,-123.512802,"62271","2008","53","6","27"
47.425385,-123.435741,"57180","2008","53","6","45"
47.334427,-123.433859,"86606","2008","53","6","45"
47.382648,-123.43207,"66539","2008","53","6","45"
47.507637,-123.364212,"59156","2008","53","6","45"
47.40507,-123.583409,"57923","2008","53","6","27"
47.536238,-123.705826,"56793","2010","53","6","31"
47.584765,-123.374673,"59422","2010","53","6","45"
47.379638,-123.62455,"53481","2012","53","6","27"
47.324972,-123.508347,"63522","2008","53","6","27"
47.534293,-123.38368,"50527","2009","53","6","45"
47.35212,-123.578348,"90123","2012","53","6","27"
47.448326,-123.320915,"51138","2012","53","6","45"
47.482171,-123.507104,"76214","2013","53","6","27"
47.474113,-123.536632,"70809","2009","53","6","27"
47.333514,-123.655151,"53650","2009","53","6","27"
47.404542,-123.61974,"64973","2013","53","6","27"
47.401202,-123.47167,"56577","2013","53","6","45"
47.432213,-123.321313,"77836","2010","53","6","45"
47.53016,-123.446663,"60671","2007","53","6","45"
47.424256,-123.470825,"50019","2010","53","6","45"
47.350798,-123.69967,"90424","2013","53","6","27"
47.380376,-123.327529,"67340","2009","53","6","45"
47.535244,-123.306902,"89539","2011","53","6","45"
47.325943,-123.608446,"94711","2011","53","6","27"
47.328227,-123.464491,"59096","2011","53","6","45"
47.277626,-123.382652,"79706","2012","53","6","45"
47.454302,-123.436229,"64851","2012","53","6","45"
47.355631,-123.363371,"77708","2013","53","6","45"
47.403949,-123.361101,"73156","2010","53","6","45"
47.481287,-123.470405,"95308","2011","53","6","45"
47.481381,-123.577318,"98147","2012","53","6","27"
47.422289,-123.639028,"87406","2012","53","6","27"
47.456547,-123.548923,"71032","2012","53","6","27"
47.497502,-123.32769,"64630","2012","53","6","45"
47.354183,-123.505675,"61901","2011","53","6","27"
47.376665,-123.679066,"92103","2010","53","6","27"
47.503538,-123.405837,"92227","2009","53","6","45"
47.455987,-123.579358,"77033","2009","53","6","27"
47.356383,-123.468618,"97550","2015","53","6","45"
47.325616,-123.316656,"86416","2015","53","6","45"
47.403401,-123.506146,"92770","2011","53","6","27"
47.403829,-123.397363,"88102","2011","53","6","45"
47.553667,-123.636466,"80746","2012","53","6","31"
47.406196,-123.332341,"98418","2012","53","6","45"
47.477821,-123.361607,"86751","2010","53","6","45"
47.501407,-123.576604,"60571","2009","53","6","27"
47.33804,-123.508381,"58354","2009","53","6","45"
47.323635,-123.398097,"81030","2013","53","6","45"
47.480654,-123.38962,"55827","2013","53","6","45"
47.289458,-123.33686,"69009","2014","53","6","45"
47.28197,-123.450175,"78022","2013","53","6","45"
47.385265,-123.355123,"65271","2016","53","6","45"
47.456016,-123.477404,"67321","2016","53","6","45"
47.50108,-123.464163,"84454","2014","53","6","45"
47.455832,-123.361019,"78716","2014","53","6","45"
47.408711,-123.440125,"85482","2016","53","6","45"
47.447002,-123.507428,"94405","2014","53","6","27"
47.282368,-123.149414,"82174","2014","53","6","45"
47.280056,-123.669022,"77502","2014","53","6","27"
47.314512,-123.651568,"93400","2015","53","6","27"
47.528855,-123.529233,"73179","2015","53","6","31"
47.35581,-123.390663,"82228","2015","53","6","45"
47.400096,-123.651149,"84179","2015","53","6","27"
47.35107,-123.439206,"62024","2016","53","6","45"
47.358223,-123.326215,"92237","2016","53","6","45"
47.47817,-123.329278,"71534","2015","53","6","45"
47.377245,-123.583828,"76707","2015","53","6","27"
47.401124,-123.546777,"63450","2015","53","6","27"
47.503169,-123.53947,"98729","2015","53","6","27"
47.325943,-123.608446,"94711","2021","53","6","27"
47.376665,-123.679066,"92103","2020","53","6","27"
47.536238,-123.705826,"56793","2020","53","6","31"
47.328227,-123.464491,"59096","2021","53","6","45"
47.535244,-123.306902,"89539","2021","53","6","45"
47.584765,-123.374673,"59422","2020","53","6","45"
47.477821,-123.361607,"86751","2020","53","6","45"
47.403949,-123.361101,"73156","2020","53","6","45"
47.354183,-123.505675,"61901","2021","53","6","27"
47.276803,-123.516678,"66097","2018","53","6","27"
47.324972,-123.508347,"63522","2018","53","6","27"
47.434846,-123.544282,"81349","2018","53","6","27"
47.333514,-123.655151,"53650","2019","53","6","27"
47.481287,-123.470405,"95308","2021","53","6","45"
47.455085,-123.404482,"58982","2017","53","6","45"
47.403829,-123.397363,"88102","2021","53","6","45"
47.432213,-123.321313,"77836","2020","53","6","45"
47.425092,-123.392007,"94337","2018","53","6","45"
47.33804,-123.508381,"58354","2019","53","6","45"
47.380376,-123.327529,"67340","2019","53","6","45"
47.380256,-123.394072,"70897","2017","53","6","45"
47.306017,-123.57783,"83732","2017","53","6","27"
47.40507,-123.583409,"57923","2018","53","6","27"
47.334427,-123.433859,"86606","2018","53","6","45"
47.379688,-123.512802,"62271","2018","53","6","27"
47.382648,-123.43207,"66539","2018","53","6","45"
47.383896,-123.542843,"98661","2017","53","6","27"
47.507637,-123.364212,"59156","2018","53","6","45"
47.478118,-123.432845,"53757","2017","53","6","45"
47.431613,-123.576647,"96558","2017","53","6","27"
47.351251,-123.542799,"81599","2017","53","6","27"
47.573669,-123.440837,"99688","2018","53","6","45"
47.501407,-123.576604,"60571","2019","53","6","27"
47.424256,-123.470825,"50019","2020","53","6","45"
47.452086,-123.615485,"86862","2018","53","6","27"
47.424833,-123.368349,"88775","2018","53","6","45"
47.425385,-123.435741,"57180","2018","53","6","45"
47.428054,-123.506382,"86935","2018","53","6","27"
47.281709,-123.601248,"89350","2016","53","6","27"
47.474113,-123.536632,"70809","2019","53","6","27"
47.455987,-123.579358,"77033","2019","53","6","27"
47.503538,-123.405837,"92227","2019","53","6","45"
47.481602,-123.610056,"65806","2017","53","6","27"
47.501203,-123.514086,"64670","2016","53","6","27"
47.374494,-123.466871,"58964","2016","53","6","45"
47.427376,-123.615688,"88656","2016","53","6","27"
47.53016,-123.446663,"60671","2017","53","6","45"
47.534293,-123.38368,"50527","2019","53","6","45"
47.403401,-123.506146,"92770","2021","53","6","27"
47.328697,-123.644333,"25","2001","53","6","27"
47.277592,-123.676552,"40","2001","53","6","27"
47.283981,-123.59211,"41","2001","53","6","27"
47.352875,-123.309601,"20","2001","53","6","45"
47.256485,-123.070145,"30","2001","53","6","45"
47.298149,-123.412102,"34","2001","53","6","45"
47.282032,-123.532104,"84","2001","53","6","27"
47.816329,-123.461405,"75510","2003","53","6","31"
47.816329,-123.461405,"75510","2013","53","6","31"
47.827088,-123.347089,"60065","2007","53","6","31"
47.827088,-123.347089,"60065","2017","53","6","31"
47.430317,-123.863863,"85646","2002","53","6","27"
47.494061,-123.862823,"82910","2005","53","6","27"
47.534427,-123.77715,"79664","2008","53","6","31"
47.528451,-123.876585,"88999","2006","53","6","31"
47.525424,-123.830553,"57748","2006","53","6","31"
47.450291,-123.872116,"68121","2007","53","6","27"
47.481396,-123.798971,"94069","2007","53","6","27"
47.451342,-123.833611,"64313","2009","53","6","27"
47.430317,-123.863863,"85646","2012","53","6","27"
47.494061,-123.862823,"82910","2015","53","6","27"
47.450291,-123.872116,"68121","2017","53","6","27"
47.481396,-123.798971,"94069","2017","53","6","27"
47.451342,-123.833611,"64313","2019","53","6","27"
47.528451,-123.876585,"88999","2016","53","6","31"
47.534427,-123.77715,"79664","2018","53","6","31"
47.525424,-123.830553,"57748","2016","53","6","31"
47.772109,-123.52963,"85297","2002","53","6","31"
47.772109,-123.52963,"85297","2012","53","6","31"
47.603287,-123.874771,"81803","2011","53","6","31"
47.603287,-123.874771,"81803","2021","53","6","31"
46.934691,-120.043693,"52148","2005","53","8","37"
46.888657,-120.14069,"95224","2002","53","8","37"
46.77149,-120.022596,"79344","2005","53","8","37"
46.930691,-120.113293,"97206","2003","53","8","37"
46.815193,-120.060127,"91321","2009","53","8","37"
46.892215,-120.071434,"87169","2009","53","8","37"
46.914958,-120.255484,"77626","2009","53","8","37"
46.895525,-120.003245,"55969","2006","53","8","37"
46.853674,-120.092436,"51854","2008","53","8","37"
46.888657,-120.14069,"95224","2012","53","8","37"
46.853571,-120.03931,"66239","2010","53","8","37"
46.818656,-119.992236,"54531","2011","53","8","37"
46.925512,-120.193046,"52864","2011","53","8","37"
46.930691,-120.113293,"97206","2013","53","8","37"
46.77149,-120.022596,"79344","2015","53","8","37"
46.934691,-120.043693,"52148","2015","53","8","37"
46.853674,-120.092436,"51854","2018","53","8","37"
46.818656,-119.992236,"54531","2021","53","8","37"
46.925512,-120.193046,"52864","2021","53","8","37"
46.853571,-120.03931,"66239","2020","53","8","37"
46.815193,-120.060127,"91321","2019","53","8","37"
46.914958,-120.255484,"77626","2019","53","8","37"
46.895525,-120.003245,"55969","2016","53","8","37"
46.892215,-120.071434,"87169","2019","53","8","37"
47.250763,-120.107454,"74996","2005","53","8","37"
47.271502,-120.152163,"58387","2003","53","8","7"
47.092497,-120.142806,"76106","2003","53","8","37"
47.18326,-120.018066,"75889","2002","53","8","37"
47.095398,-120.067852,"84937","2005","53","8","37"
47.213024,-120.220622,"98937","2002","53","8","37"
47.169676,-120.154013,"62930","2008","53","8","37"
47.218134,-120.082034,"91202","2006","53","8","37"
47.220563,-120.140153,"93887","2004","53","8","37"
47.145167,-120.109328,"70069","2009","53","8","37"
47.110658,-120.151483,"86350","2007","53","8","37"
47.167527,-120.080494,"81467","2010","53","8","37"
47.290669,-120.129786,"67315","2009","53","8","7"
47.080506,-120.205012,"67362","2011","53","8","37"
47.144256,-120.036066,"91344","2011","53","8","37"
47.18326,-120.018066,"75889","2012","53","8","37"
47.213024,-120.220622,"98937","2012","53","8","37"
47.220563,-120.140153,"93887","2014","53","8","37"
47.092497,-120.142806,"76106","2013","53","8","37"
47.271502,-120.152163,"58387","2013","53","8","7"
47.250763,-120.107454,"74996","2015","53","8","37"
47.095398,-120.067852,"84937","2015","53","8","37"
47.169676,-120.154013,"62930","2018","53","8","37"
47.144256,-120.036066,"91344","2021","53","8","37"
47.080506,-120.205012,"67362","2021","53","8","37"
47.290669,-120.129786,"67315","2019","53","8","7"
47.145167,-120.109328,"70069","2019","53","8","37"
47.218134,-120.082034,"91202","2016","53","8","37"
47.110658,-120.151483,"86350","2017","53","8","37"
47.167527,-120.080494,"81467","2020","53","8","37"
47.312634,-120.163956,"109","2001","53","8","7"
47.22485,-120.22728,"31","2001","53","8","37"
47.213821,-120.08049,"33","2001","53","8","37"
47.183468,-120.084778,"34","2001","53","8","37"
47.09013,-120.145332,"64","2001","53","8","37"
47.322415,-120.152391,"84882","2008","53","8","7"
47.322415,-120.152391,"84882","2018","53","8","7"
47.117562,-120.658504,"52838","2003","53","8","37"
47.172417,-120.810256,"62084","2004","53","8","37"
47.132429,-120.722335,"83955","2002","53","8","37"
47.172405,-120.671005,"96793","2008","53","8","37"
47.132429,-120.722335,"83955","2012","53","8","37"
