field_1,LAT,LON,PLOT,UNQE_FIRE_,FEATURE_CA,GIS_ACRES,FIRE_YEAR_
"3648",48.711303000000001,-118.194716999999997,"84254",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"3921",48.520825000000002,-118.364861000000005,"89519",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"4259",48.598368000000001,-118.471360000000004,"71673",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"4722",48.658681000000001,-118.311611999999997,"57521",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"4723",48.705840999999999,-118.166522000000001,"61757",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"4747",48.655203000000000,-118.172533999999999,"53164",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"4774",48.514702000000000,-118.406403999999995,"73478",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"4779",48.567318999999998,-118.327844999999996,"59828",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"4790",48.637855000000002,-118.392347000000001,"78193",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"5065",48.544536000000001,-118.322554999999994,"94640",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"5068",48.712781000000000,-118.346436999999995,"73009",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"5264",48.564884999999997,-118.297188000000006,"50626",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"5382",48.589782000000000,-118.208341000000004,"89144",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"5404",48.617635000000000,-118.432461000000004,"69824",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"5574",48.718521000000003,-118.423803000000007,"54954",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"5575",48.657623000000001,-118.241636999999997,"85683",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"5928",48.616107999999997,-118.474027000000007,"74029",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"6075",48.537438000000002,-118.253725000000003,"95395",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"6545",48.730504000000003,-118.161086999999995,"99500",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"6718",48.539349999999999,-118.401669999999996,"92361",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"6908",48.509892000000001,-118.295167000000006,"89253",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"7438",48.492790999999997,-118.368190999999996,"92708",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"7655",48.635233999999997,-118.167158000000001,"51143",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"8553",48.616590000000002,-118.362283000000005,"62619",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"8571",48.517409999999998,-118.441254999999998,"99728",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"8600",48.591917000000002,-118.361808999999994,"70835",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"8601",48.689740000000000,-118.461482000000004,"82948",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"8661",48.669362000000000,-118.431214999999995,"58414",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"8782",48.661189999999998,-118.277494000000004,"54684",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9050",48.742873000000003,-118.459430999999995,"82593",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9051",48.607574999999997,-118.279441000000006,"73664",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9089",48.564607000000002,-118.217427999999998,"70007",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9090",48.690576000000000,-118.344894999999994,"78836",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9194",48.538958000000001,-118.290650999999997,"83224",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9343",48.619428999999997,-118.391039000000006,"59302",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9350",48.590108999999998,-118.399950000000004,"87902",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9607",48.513305000000003,-118.330500000000001,"70087",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9609",48.597028000000002,-118.441360000000003,"93349",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9669",48.540179999999999,-118.213960999999998,"64721",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9788",48.572412000000000,-118.431364000000002,"56342",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9858",48.641322000000002,-118.423304000000002,"66796",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"9859",48.641499000000003,-118.280597999999998,"58421",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"10072",48.640551000000002,-118.240261000000004,"69753",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"10345",48.544919000000000,-118.438440000000000,"83190",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"10372",48.589511999999999,-118.323063000000005,"69441",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"10549",48.689928999999999,-118.274702000000005,"62296",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"10764",48.665323000000001,-118.460488999999995,"85067",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"10773",48.635465000000003,-118.202526000000006,"87119",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"10808",48.690598999999999,-118.388071999999994,"89320",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"10841",48.687603000000003,-118.313963999999999,"89270",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"10983",48.638558000000003,-118.318518999999995,"59958",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"10986",48.610954999999997,-118.246820999999997,"78921",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"11034",48.517311999999997,-118.257890000000003,"70192",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"11228",48.687038000000001,-118.206119999999999,"76548",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"11294",48.715167999999998,-118.385822000000005,"87638",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"11303",48.718119000000002,-118.459978000000007,"82176",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"11317",48.588002000000003,-118.286084000000002,"90479",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"11331",48.546379999999999,-118.475395000000006,"82978",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"11524",48.561914000000002,-118.251429999999999,"90107",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"11603",48.489823000000001,-118.295213000000004,"52351",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"11635",48.732058000000002,-118.198162999999994,"88648",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"11663",48.692079000000000,-118.425130999999993,"64784",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"11786",48.544536000000001,-118.322554999999994,"94640",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"12061",48.619093999999997,-118.179456000000002,"62508",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"12410",48.712781000000000,-118.346436999999995,"73009",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"12510",48.539349999999999,-118.401669999999996,"92361",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"12543",48.738726000000000,-118.385048999999995,"80043",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"12623",48.619047000000002,-118.324586999999994,"88425",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"12689",48.718521000000003,-118.423803000000007,"54954",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"12709",48.488931000000001,-118.327842000000004,"96759",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"12993",48.539664999999999,-118.372193999999993,"75217",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"13079",48.643135999999998,-118.355521999999993,"66503",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"13084",48.561731999999999,-118.359555999999998,"73188",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"13146",48.662864999999996,-118.382816000000005,"64451",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"13287",48.742491999999999,-118.416126000000006,"99222",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"13414",48.645930000000000,-118.459874999999997,"61586",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"13436",48.680866000000002,-118.244339999999994,"85447",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"13671",48.572647000000003,-118.469673999999998,"90593",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"13830",48.658681000000001,-118.311611999999997,"57521",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"13831",48.705840999999999,-118.166522000000001,"61757",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"13861",48.563927999999997,-118.397408999999996,"60001",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"14016",48.675659000000003,-118.160104000000004,"85079",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"14078",48.657623000000001,-118.241636999999997,"85683",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"14364",48.718119000000002,-118.459978000000007,"82176",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"14429",48.610954999999997,-118.246820999999997,"78921",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"14547",48.561914000000002,-118.251429999999999,"90107",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"14573",48.661189999999998,-118.277494000000004,"54684",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"14665",48.616590000000002,-118.362283000000005,"62619",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15153",48.517409999999998,-118.441254999999998,"99728",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15224",48.567318999999998,-118.327844999999996,"59828",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15234",48.655203000000000,-118.172533999999999,"53164",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15326",48.509892000000001,-118.295167000000006,"89253",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15440",48.546379999999999,-118.475395000000006,"82978",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15446",48.732058000000002,-118.198162999999994,"88648",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15450",48.489823000000001,-118.295213000000004,"52351",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15453",48.544919000000000,-118.438440000000000,"83190",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15478",48.690598999999999,-118.388071999999994,"89320",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15495",48.589511999999999,-118.323063000000005,"69441",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15591",48.692079000000000,-118.425130999999993,"64784",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15592",48.715167999999998,-118.385822000000005,"87638",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"15679",48.638558000000003,-118.318518999999995,"59958",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"16402",48.538958000000001,-118.290650999999997,"83224",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"16403",48.588002000000003,-118.286084000000002,"90479",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"16683",48.520825000000002,-118.364861000000005,"89519",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"17045",48.669362000000000,-118.431214999999995,"58414",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"17779",48.689740000000000,-118.461482000000004,"82948",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"17800",48.687038000000001,-118.206119999999999,"76548",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"17801",48.689928999999999,-118.274702000000005,"62296",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"17802",48.640551000000002,-118.240261000000004,"69753",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"18084",48.598368000000001,-118.471360000000004,"71673",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"18460",48.591917000000002,-118.361808999999994,"70835",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"18462",48.590108999999998,-118.399950000000004,"87902",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"18463",48.619428999999997,-118.391039000000006,"59302",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"19002",48.514702000000000,-118.406403999999995,"73478",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"19006",48.637855000000002,-118.392347000000001,"78193",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"19420",48.711303000000001,-118.194716999999997,"84254",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"19425",48.664589999999997,-118.353271000000007,"53963",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"19655",48.730504000000003,-118.161086999999995,"99500",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"19904",48.537438000000002,-118.253725000000003,"95395",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"19934",48.589782000000000,-118.208341000000004,"89144",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"20075",48.616107999999997,-118.474027000000007,"74029",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"20109",48.617635000000000,-118.432461000000004,"69824",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"20296",48.564884999999997,-118.297188000000006,"50626",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"20354",48.687603000000003,-118.313963999999999,"89270",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"21001",48.590457999999998,-118.184441000000007,"29",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"21003",48.561839999999997,-118.268615999999994,"33",,Wildfire Final Fire Perimeter,148004.799999999988358,"1929"
"1612",48.552165000000002,-118.508561999999998,"98328",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"3041",48.497681999999998,-118.589943000000005,"55293",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"3928",48.517386999999999,-118.508544999999998,"69377",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"5132",48.520662000000002,-118.558719999999994,"53469",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"6498",48.500230000000002,-118.554997999999998,"81852",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"6923",48.504728000000000,-118.624866999999995,"54982",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"8540",48.574137999999998,-118.511037000000002,"88304",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"9839",48.552165000000002,-118.508561999999998,"98328",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"10184",48.549264999999998,-118.549312999999998,"79718",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"10402",48.500230000000002,-118.554997999999998,"81852",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"10811",48.573751000000001,-118.547160000000005,"95185",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"12746",48.497681999999998,-118.589943000000005,"55293",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"13745",48.520662000000002,-118.558719999999994,"53469",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"14959",48.504728000000000,-118.624866999999995,"54982",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"15682",48.573751000000001,-118.547160000000005,"95185",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"16438",48.549264999999998,-118.549312999999998,"79718",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"17124",48.574137999999998,-118.511037000000002,"88304",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"19423",48.517386999999999,-118.508544999999998,"69377",,Wildfire Final Fire Perimeter,24770.590000000000146,"1924"
"454",48.493837999999997,-118.484997000000007,"52517",,Wildfire Final Fire Perimeter,18702.380000000001019,"1910"
